triad,perimeter,area,polar_moment,side_ratio,normal_coefficient
"(0, 14, 19)",0.6963668617696543,0.003061530408105939,0.060926860746658394,0.43065752972786575,0.04374042555104757
"(0, 15, 16)",0.6148361949428551,0.012180061455645971,0.04702408552752655,0.39211146570266536,0.22322932494101047
"(0, 15, 17)",0.5328487710587004,0.0059466493252294875,0.03936622090456182,0.21293159456599792,0.145105879749331
"(0, 15, 18)",0.5158361478165074,0.009462127943792554,0.031610708541798344,0.5242877565734005,0.24636890298212946
"(0, 15, 19)",0.5832359170340218,0.014945973080970251,0.0389351740573638,0.6475098039655496,0.30440816167757717
"(0, 16, 17)",0.31848407074119045,0.001273652991154978,0.013087714572144814,0.33676323668107844,0.08699540361585432
"(0, 16, 18)",0.5219869993192294,0.006502600496525019,0.033686018680205335,0.43232922913692323,0.1653439537841652
"(0, 16, 19)",0.5124818819988695,0.0024118717873432057,0.032994146445640374,0.4243350819943955,0.06362353622569489
"(0, 17, 18)",0.3740724323655667,0.004164195114934251,0.01812489569834136,0.32359184524334694,0.20617703119403613
"(0, 17, 19)",0.31970400302246016,0.0027404245190874375,0.012966736446916989,0.3543523984838927,0.1857557709428586
"(0, 18, 19)",0.3953286488087946,0.006105572850540076,0.018637410061091285,0.5007067383684064,0.27066397776129547
"(1, 2, 3)",0.9768286865868713,0.02756740787247998,0.12471282598351913,0.3115185131309413,0.20016112828108582
"(1, 2, 4)",0.543009878384646,0.012301257451232967,0.03419664228900472,0.5888778735680753,0.28903781530771144
"(1, 2, 5)",0.3411863425545872,0.004965391764721078,0.013507817342787953,0.6040997677660609,0.295522710629974
"(1, 2, 6)",0.43744852193828165,0.000141512966535539,0.024269701698334804,0.3952557639718784,0.0051234552458578
"(1, 2, 7)",0.3854011126769277,0.007053427577685946,0.016578719103554546,0.852539087697692,0.3289992454289352
"(1, 2, 8)",0.9475491568786241,0.025946529479832222,0.11675176212910103,0.31328289319616426,0.200214900645168
"(1, 2, 9)",0.9531383305544986,0.02669848688369069,0.11815366059809061,0.3180381639157628,0.20360826221743314
"(1, 2, 10)",0.6396678131418101,0.013633066158902798,0.049590306384594066,0.45706822278494885,0.23083686321499372
"(1, 2, 11)",0.5556169814003886,0.012223850961574592,0.0361539980827463,0.5564696166922559,0.2743327414603954
"(1, 2, 12)",0.9425769370850572,0.02564283876045092,0.11543494558409326,0.314031602678592,0.19996459217070722
"(1, 2, 13)",0.31984334044156354,0.0028878588819999528,0.013354681520521222,0.30559377770509544,0.1955788826934561
"(1, 2, 14)",0.2705639518077552,0.0013002983795248274,0.00915767212624734,0.4139889510071667,0.12306194446171152
"(1, 2, 15)",0.9005058706100135,0.023778731420381595,0.1044774498910916,0.3268405937035532,0.203159064061366
"(1, 2, 16)",0.37467349669921957,0.0061727508287139805,0.016078636599181663,0.6458113721736419,0.30464455355702325
"(1, 2, 17)",0.5705304941281599,0.0131005236529632,0.038137748333918885,0.5508402231779423,0.2788377377254243
"(1, 2, 18)",0.8228614719876858,0.022415071984548743,0.08531598165839736,0.3830164775161848,0.22935451823694245
"(1, 2, 19)",0.7937681240353267,0.02082965350467131,0.07892211037170094,0.3819494305136539,0.22904212013517536
"(1, 3, 4)",0.8872178562327919,0.021509622564288074,0.09522448965609556,0.5349700003341988,0.18931841536910007
"(1, 3, 5)",0.842354490673554,0.0037926259964868314,0.10001260719669582,0.19031075575508793,0.037031460893252745
"(1, 3, 6)",1.0898656977397196,0.04563211866201402,0.1425928590966182,0.4846953789360148,0.2661615298417008
